file,type,status,old_url,new_url,head_status
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/gastro-health-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:89342835-7c89-48f6-87cf-1c1f68a66393/original/as/gastro-health-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/general-product-patient-assistance-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:00d88ef4-b2ab-4de9-a375-7ae3b5d8d591/original/as/general-product-patient-assistance-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/general-product-patient-assistance-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:49ce6fbb-118c-4ebd-aa7d-d423fdb76adc/original/as/general-product-patient-assistance-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/critical-care-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:9828eeb4-edb7-4642-9554-afa173ed33fc/original/as/critical-care-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/critical-care-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:5a0c5b6d-fb1a-4668-ac19-2a1a9dd171b4/original/as/critical-care-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/depakote-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:65df5889-e604-4d0d-9717-4ada94f79540/original/as/depakote-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/depakote-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:963e0087-80a9-4896-b596-dbb1414a96ad/original/as/depakote-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/duopa-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:12df5f53-5874-444d-8273-511155cf9f1b/original/as/duopa-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/duopa-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:3e565782-a8f2-45a5-a869-5f5993a18ec5/original/as/duopa-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/eye-care-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:608c9ef6-b4bf-4f58-a1ac-27f85dffa8f0/original/as/eye-care-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/eye-care-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:17b92ec6-28e8-479e-869f-9e8e223332d5/original/as/eye-care-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/emrelis-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:2d19c92f-53e4-48f4-ab5f-2df9d4c59e43/original/as/emrelis-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/general-product-patient-assistance-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:00d88ef4-b2ab-4de9-a375-7ae3b5d8d591/original/as/general-product-patient-assistance-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/general-product-patient-assistance-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:49ce6fbb-118c-4ebd-aa7d-d423fdb76adc/original/as/general-product-patient-assistance-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/general-product-patient-assistance-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:00d88ef4-b2ab-4de9-a375-7ae3b5d8d591/original/as/general-product-patient-assistance-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/general-product-patient-assistance-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:49ce6fbb-118c-4ebd-aa7d-d423fdb76adc/original/as/general-product-patient-assistance-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/humira-eng-final-11-20-25.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:12c1038e-9f5c-4ad3-9477-b3fcf2b1a6e4/original/as/humira-eng-final-11-20-25.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/humira-spanish-final-11-20-25.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:78041d10-6627-4659-a6bc-726d38b36eaf/original/as/humira-spanish-final-11-20-25.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/humira-english-large-font-final-11-20-25.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:9ac7101a-b447-40cd-989a-2e327b1dfe6b/original/as/humira-english-large-font-final-11-20-25.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/imbruvica-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:9bf003b2-d405-431b-836f-aa0d82dc1d10/original/as/imbruvica-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/imbruvica-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:c04a74dc-a17f-4fb2-8994-c311e21ff72a/original/as/imbruvica-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/general-product-patient-assistance-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:00d88ef4-b2ab-4de9-a375-7ae3b5d8d591/original/as/general-product-patient-assistance-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/general-product-patient-assistance-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:49ce6fbb-118c-4ebd-aa7d-d423fdb76adc/original/as/general-product-patient-assistance-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/application-for-allergan-aesthetics.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:5408429b-f40f-4378-b368-7391e3be15cc/original/as/application-for-allergan-aesthetics.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/application-for-allergan-aesthetics-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:a1995276-9add-439a-b1d4-c826db909763/original/as/application-for-allergan-aesthetics-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/gastro-health-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:fff0c0e1-5d1b-4d78-b3d8-c0b3cf0f52f8/original/as/gastro-health-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/gastro-health-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:89342835-7c89-48f6-87cf-1c1f68a66393/original/as/gastro-health-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/eye-care-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:608c9ef6-b4bf-4f58-a1ac-27f85dffa8f0/original/as/eye-care-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/eye-care-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:17b92ec6-28e8-479e-869f-9e8e223332d5/original/as/eye-care-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/lupron-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:571d654a-1092-46ad-a394-8bc7e4f25f1d/original/as/lupron-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/lupron-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:04a8a26f-d271-4ba5-9338-cd37cb86be3e/original/as/lupron-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/lupron-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:571d654a-1092-46ad-a394-8bc7e4f25f1d/original/as/lupron-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/lupron-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:04a8a26f-d271-4ba5-9338-cd37cb86be3e/original/as/lupron-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/mavyret-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:8e21eef8-3e58-4cc9-b918-ddadd98eb64f/original/as/mavyret-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/mavyret-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:c3a71bf5-0ee6-4962-9130-9cddc9b48e67/original/as/mavyret-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/general-product-patient-assistance-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:00d88ef4-b2ab-4de9-a375-7ae3b5d8d591/original/as/general-product-patient-assistance-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/general-product-patient-assistance-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:49ce6fbb-118c-4ebd-aa7d-d423fdb76adc/original/as/general-product-patient-assistance-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/application-for-allergan-aesthetics.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:5408429b-f40f-4378-b368-7391e3be15cc/original/as/application-for-allergan-aesthetics.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/application-for-allergan-aesthetics-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:a1995276-9add-439a-b1d4-c826db909763/original/as/application-for-allergan-aesthetics-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/general-product-patient-assistance-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:00d88ef4-b2ab-4de9-a375-7ae3b5d8d591/original/as/general-product-patient-assistance-application.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/general-product-patient-assistance-application-spanish.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:49ce6fbb-118c-4ebd-aa7d-d423fdb76adc/original/as/general-product-patient-assistance-application-spanish.pdf,not checked
/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/available-programs/.content.xml,pdf-dm,converted,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/pap/women-health-application.pdf,https://delivery-p157365-e1665873.adobeaemcloud.com/adobe/assets/urn:aaid:aem:ea39af64-dddf-4468-b03e-3d625a890f49/original/as/women-health-application.pdf,not checked
